1,1322489729,442657,40875.59,0,1,0.3,47.8,-81,13,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,-0.18,-0.38,-77,95,49,421,486,42,59.3,-19.4,50.4,15,,,,,,,,,,,2.38,-1.04,0.43,-11,148,-16,497,49,481,,,,,,,,,,,,,,,,5784062056,9522036503,9825583414,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.29,0.16,0.03,4,23,35,-477,186,279,-137,12.3,121,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.79,-0.08,0.3,-166,204,235,-932,1400,-741,5
1,1322489729,454670,40875.59,0,1,-0.03,49.2,-80.8,22,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-0.14,-0.15,-120,164,65,404,497,67,59.1,-16.9,52.3,16,,,,,,,,,,,2.49,-1,0.36,-24,150,-11,447,69,505,,,,,,,,,,,,,,,,5767535027,1188240883,9787719389,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.29,0.16,0.03,5,23,35,-469,191,286,-137,11.4,120,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.75,-0.18,0.33,-156,197,237,-930,1410,-751,5
1,1322489729,477586,40875.59,0,1,-1.42,50.5,-81,18,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,-0.31,-0.77,-54,149,77,405,489,65,58.9,-14.1,54.6,17,,,,,,,,,,,2.54,-0.95,0.36,-49,158,-33,431,86,511,,,,,,,,,,,,,,,,5521173932,1142683324,1004225829,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.29,0.16,0.05,5,23,37,-471,186,274,-137,10.4,119,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.71,-0.26,0.39,-160,193,239,-930,1420,-755,5
1,1322489729,502640,40875.59,0,1,-3.03,51.6,-81.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,-0.47,-0.75,-5,-40,74,396,493,88,58.9,-11.7,56.5,18,,,,,,,,,,,2.5,-0.88,0.36,-67,158,-39,378,99,543,,,,,,,,,,,,,,,,5503639679,1368609823,9997646135,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.05,6,23,37,-478,186,283,-137,9.55,119,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.64,-0.29,0.41,-153,187,238,-934,1420,-749,5
1,1322489729,522652,40875.59,0,1,-3.9,52.7,-82,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.34,-0.28,2,-71,38,390,500,96,58.9,-9.3,58.6,18,,,,,,,,,,,2.54,-0.82,0.31,-74,160,-26,320,120,574,,,,,,,,,,,,,,,,5443080586,1179611664,1010978897,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.14,0.05,5,22,36,-477,180,282,-137,8.58,118,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.56,-0.42,0.36,-143,183,237,-933,1430,-763,5
1,1322489729,538720,40875.59,0,1,-5.11,53.5,-82.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,-0.35,-0.18,-15,-54,24,374,505,123,58.9,-6.77,61.2,18,,,,,,,,,,,2.68,-0.74,0.21,-81,159,-7,294,128,595,,,,,,,,,,,,,,,,5443080586,1179611664,1010978897,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.05,5,22,36,-473,184,279,-138,7.71,118,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.43,-0.48,0.2,-140,177,230,-932,1430,-767,5
1,1322489729,554636,40875.59,0,1,-6.81,53.7,-83.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,-0.42,-0.33,-57,-11,26,362,501,132,59,-4.36,63.6,20,,,,,,,,,,,2.73,-0.71,0.23,-101,163,-17,229,139,603,,,,,,,,,,,,,,,,5836015753,1150521896,9729494377,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.05,5,24,36,-473,185,286,-138,7.01,118,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.26,-0.45,-0.02,-145,176,225,-930,1430,-751,5
1,1322489729,562652,40875.59,0,1,-8.2,54.2,-84.7,10,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,-0.4,-0.44,-97,-14,30,360,498,135,59.2,-1.86,66.2,21,,,,,,,,,,,2.71,-0.71,0.26,-123,166,-32,201,155,615,,,,,,,,,,,,,,,,6321731421,7096747378,9333582297,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.32,0.16,0.05,3,25,34,-473,185,290,-139,6.45,118,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.11,-0.48,-0.18,-138,190,224,-928,1440,-759,5
1,1322489729,586668,40875.59,0,1,-9.27,55,-85.2,12,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,-0.31,-0.38,-111,-23,38,352,502,152,59.5,0.42,68.7,22,,,,,,,,,,,2.68,-0.64,0.26,-135,171,-17,148,161,641,,,,,,,,,,,,,,,,5767535027,1188240883,9787719389,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.07,5,23,35,-470,181,293,-139,5.87,119,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.02,-0.58,-0.28,-142,196,218,-928,1430,-749,5
1,1322489729,610636,40875.59,0,1,-10.2,55.8,-85.7,11,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,-0.24,-0.25,-94,-36,33,345,500,154,60,2.51,71.1,24,,,,,,,,,,,2.65,-0.59,0.33,-154,174,-13,117,171,631,,,,,,,,,,,,,,,,5340522301,1459534918,1012909656,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.07,6,21,35,-473,188,279,-140,5.35,119,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.06,-0.64,-0.33,-142,202,209,-927,1430,-744,5
1,1322489729,642646,40875.59,0,1,-10.8,56.3,-86,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,-0.22,-0.03,-67,17,14,336,501,161,60.8,4.83,73.7,26,,,,,,,,,,,2.52,-0.63,0.44,-175,180,-25,49,192,644,,,,,,,,,,,,,,,,5641990111,1165110628,9917465165,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.05,5,23,36,-472,190,286,-141,4.87,120,,,,,,,,,,,,,,,,34,,,,,,,,,,,-0.14,-0.72,-0.36,-154,207,207,-924,1420,-726,5
1,1322489729,678686,40875.59,0,1,-10.9,56.1,-86,8,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,-0.31,-0.13,-68,21,27,323,504,167,61.6,6.78,76,25,,,,,,,,,,,2.39,-0.66,0.54,-179,171,-20,-8,209,647,,,,,,,,,,,,,,,,5784062056,9522036503,9825583414,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.18,0.05,4,23,35,-475,189,289,-142,4.28,120,,,,,,,,,,,,,,,,35,,,,,,,,,,,-0.14,-0.83,-0.39,-163,214,205,-921,1420,-724,5
1,1322489729,678737,40875.59,0,1,-11.4,56.1,-86.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,-0.32,-0.28,-81,-5,34,321,501,168,62.8,8.94,78.6,26,,,,,,,,,,,2.31,-0.67,0.66,-189,175,-26,-26,216,646,,,,,,,,,,,,,,,,5851743969,9218798483,9764543658,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.18,0.05,4,24,36,-474,180,279,-143,3.6,121,,,,,,,,,,,,,,,,35,,,,,,,,,,,-0.11,-0.88,-0.43,-172,216,201,-928,1410,-701,5
1,1322489729,726639,40875.59,0,1,-12.2,56.3,-86.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,-0.24,-0.28,-70,-22,34,309,495,178,64.1,10.8,80.7,28,,,,,,,,,,,2.2,-0.72,0.82,-203,178,-28,-82,240,642,,,,,,,,,,,,,,,,5521173932,1142683324,1004225829,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.05,5,23,37,-478,186,286,-144,2.94,122,,,,,,,,,,,,,,,,35,,,,,,,,,,,-0.05,-0.83,-0.49,-181,216,203,-918,1400,-688,5
1,1322489729,726676,40875.59,0,1,-12.8,56.4,-86.7,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,-0.16,-0.2,-38,-14,56,311,503,200,65.7,12.6,82.8,28,,,,,,,,,,,2.02,-0.77,0.98,-207,184,-36,-110,249,637,,,,,,,,,,,,,,,,4882318198,1649193344,1050697972,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.05,7,20,37,-479,180,295,-145,2.28,122,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.03,-0.69,-0.56,-188,217,203,-917,1390,-679,5
1,1322489729,726702,40875.59,0,1,-13.4,56.8,-86.9,8,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,-0.18,-0.13,-19,-2,75,308,505,191,67.5,14.4,84.8,29,,,,,,,,,,,1.85,-0.79,1.12,-211,184,-42,-162,263,625,,,,,,,,,,,,,,,,5424730572,141266364,1006157378,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.05,6,22,36,-468,184,280,-146,1.62,122,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.11,-0.64,-0.67,-179,210,198,-910,1380,-654,5
1,1322489729,738786,40875.59,0,1,-14.2,57.4,-87.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,-0.24,-0.11,-22,-3,52,300,507,189,69.5,16.2,86.8,30,,,,,,,,,,,1.67,-0.82,1.23,-217,186,-52,-204,284,610,,,,,,,,,,,,,,,,5521173932,1142683324,1004225829,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.05,5,23,37,-473,185,279,-147,0.82,123,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.16,-0.71,-0.82,-175,206,203,-899,1360,-627,5
1,1322489729,778655,40875.59,0,1,-15,57.5,-88,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,-0.31,-0.15,-26,11,32,292,496,202,71.6,17.8,88.6,30,,,,,,,,,,,1.49,-0.88,1.31,-221,188,-55,-224,301,600,,,,,,,,,,,,,,,,5535646686,9155793004,1007928153,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.05,4,23,37,-476,185,288,-149,0,123,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.21,-0.74,-0.94,-179,209,204,-901,1350,-606,5
1,1322489729,862642,40875.59,0,1,-15.4,57.2,-88.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,-0.35,-0.31,-22,32,37,286,501,204,73.8,19.4,90.3,30,,,,,,,,,,,1.3,-0.9,1.35,-223,188,-61,-266,315,580,,,,,,,,,,,,,,,,5443080586,1179611664,1010978897,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.05,5,22,36,-471,188,277,-150,-0.85,123,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.24,-0.69,-1.02,-179,209,205,-875,1330,-577,5
1,1322489729,890644,40875.59,0,1,-16.2,57.2,-88.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.37,-0.44,-32,13,41,270,503,221,75.7,20.7,91.6,31,,,,,,,,,,,1.11,-0.9,1.41,-223,189,-63,-281,326,568,,,,,,,,,,,,,,,,5338868344,9265672399,1027189784,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.07,4,22,37,-473,188,296,-152,-1.69,124,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.26,-0.66,-1.07,-181,212,209,-869,1310,-574,5
1,1322489729,926626,40875.59,0,1,-17,57.4,-88.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,-0.35,-0.41,-44,-5,42,255,500,227,77.9,22.1,92.8,31,,,,,,,,,,,0.85,-0.9,1.46,-225,192,-83,-307,333,567,,,,,,,,,,,,,,,,6307459128,9450015928,930730332,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.07,4,25,34,-468,178,273,-154,-2.6,124,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.32,-0.74,-1.05,-191,218,214,-854,1290,-531,5
1,1322489729,954690,40875.59,0,1,-18.2,57.6,-89.7,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,-0.35,-0.33,-54,-8,39,255,498,239,79.7,23.2,93.6,32,,,,,,,,,,,0.61,-0.88,1.41,-229,188,-94,-329,353,532,,,,,,,,,,,,,,,,554659041,1441312778,9933471192,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.16,0.08,6,22,35,-469,187,286,-156,-3.77,124,,,,,,,,,,,,,,,,38,,,,,,,,,,,0.45,-0.87,-0.98,-198,225,221,-838,1260,-497,5
1,1322489729,974635,40875.59,0,1,-19.2,57.7,-90.4,8,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,-0.4,-0.3,-66,4,37,240,502,248,81.6,24.4,94.2,32,,,,,,,,,,,0.32,-0.85,1.41,-235,185,-104,-340,368,522,,,,,,,,,,,,,,,,5359736547,1218917078,1018135395,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.31,0.18,0.07,5,21,35,-472,191,277,-157,-5.07,125,,,,,,,,,,,,,,,,40,,,,,,,,,,,0.56,-1.01,-0.9,-216,230,228,-832,1240,-491,5
1,1322489729,986658,40875.59,0,1,-20.3,57.8,-91.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,-0.45,-0.33,-73,5,43,237,495,240,83.4,25.4,94.4,31,,,,,,,,,,,0.03,-0.85,1.51,-227,181,-102,-344,382,517,,,,,,,,,,,,,,,,513740352,9374452014,1046881426,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.29,0.18,0.05,4,21,37,-473,179,295,-159,-6.62,126,,,,,,,,,,,,,,,,41,,,,,,,,,,,0.67,-1.16,-0.85,-226,240,232,-834,1230,-474,5
1,1322489729,994717,40875.59,1,1,-21.6,58,-92.2,8,-0.16,3572235,,-1,1482099,,-80.8,22,-0.2,-92.2,1,-0.2,114000,210000,0,18.2,-4.8,8.2,67,50.8,5.2,27.5,-84.2,3.1,9.48,0.55,-0.45,-0.28,-70,-5,44,225,508,249,85.5,26.6,94.3,31,572969,766319,209875,4404744,-157109,271140,7351665,428430,440727,19424018,-0.13,-0.9,1.72,-223,178,-103,-354,383,493,-154018,-0.52,-135107,0.14,-0.74,0.09,26.6,94.4,38,-49.9,-53.6,13,76.5,148,25,56.8,4.7,100.1,0.48,30839,,-0.04,-0.71,,16.5,105.1,0.5,4.7,93.1,0.5,11.81,12,0,4,0.02,557705,24575,60394,109091,22932,52587,999354,22012,48451,-0.29,0.18,0.05,2,23,36,-469,188,279,-160,-8.29,127,-12781,-10583,,-0.13,0.6,,26.5,138,-1.3,-8.3,118,-1.3,34.79,20,0,43,833117,-13638298,1241064,15402405,1171574,1058001,11193666,12606383,660173,4358279,0.77,-1.36,-0.89,-237,254,235,-839,1200,-462,5
